"MassTagID","Project_A_X_1","Project_A_X_2","Project_A_X_3","Project_B_X_1","Project_B_X_2","Project_B_X_3","Project_C_X_1","Project_C_X_2","Project_C_X_3","Project_A_Y_1","Project_A_Y_2","Project_A_Y_3","Project_B_Y_1","Project_B_Y_2","Project_B_Y_3","Project_C_Y_1","Project_C_Y_2","Project_C_Y_3"
7770156,NA,NA,NA,2763262,NA,5682200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7854201,143876,893655.5,NA,945267,1025609,NA,NA,423845,NA,NA,288146,922328,NA,156798,369352,714408,264872,199101
7954621,1520131,3201053,2701063,3029816,4070669,2090973,1640011,3141448,2923952,3676297,2461846,3109883,3152939.5,2439982.5,1873292,2655578,3504774,3396464
8777027,481206,1717912,NA,NA,2879305.5,NA,NA,740572,2155519,NA,1307583.5,1774375,NA,582961.5,1179473.5,645460,883374,NA
8788556,NA,NA,NA,NA,454853,NA,NA,NA,NA,NA,NA,561061,NA,NA,NA,NA,NA,NA
8942623,NA,407706,1309612,927955.5,538627.5,NA,528109,1108197,556854,NA,NA,328444,NA,NA,NA,457994,NA,NA
9494013,NA,NA,NA,NA,642497,NA,NA,705062,617881,NA,NA,NA,NA,NA,740284,NA,1122955,NA
12614158,NA,NA,NA,NA,NA,NA,NA,NA,920887,NA,NA,NA,NA,NA,NA,NA,NA,NA
12617524,NA,NA,NA,NA,NA,1084277,NA,NA,NA,NA,NA,NA,868627,NA,1067190,NA,723779,NA
12904391,90916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13490799,1702790,NA,1572586.5,1409573,1783474,NA,NA,1164566,NA,NA,NA,1690875,686912,1071248,NA,NA,1565672,NA
14100249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443692,NA,NA,NA,NA,NA
14106408,587372,899772.5,822910.5,NA,1601515.5,876682,NA,1687775.5,1459377,766990.5,555202,1401790.5,820818.5,363554.5,829902.5,1559586,748972,919512
14108987,1037170,NA,NA,1825495,1240857,NA,NA,1138321.5,1037026,739668,NA,1470287,NA,NA,NA,NA,NA,NA
14146299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449225,NA,NA,NA,NA
15788117,537665,NA,762709,NA,625662,507732,NA,NA,355627,NA,NA,717261,1154530,443428,516549,742674,746952,NA
32207461,397716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32454525,NA,1773754,1940434,2334400,2154199,1544710,2344436,2091750,2062845,1969491,1733965,2188518,1986168,2379573,1403564,1968274,3230571,2426957
45621449,2150913,1380073.5,2268315,880936,2413981,2173837,1457763,2045774,1423131,1267728,NA,2469600,1902790,NA,1452744,1582930,2683969,1434368
66479048,976895,2009180,NA,934557,2638780.5,NA,NA,NA,NA,808768,NA,1931200,NA,1279563,NA,NA,NA,3004897
74968342,982654,NA,1347792,NA,1395700,NA,NA,NA,779578,NA,NA,799774,NA,NA,NA,580418,NA,1037096
112101410,NA,NA,325479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1405413,NA,NA
130492838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167753669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1067964,NA
7627035,1445476,NA,NA,NA,1577010,NA,NA,NA,NA,NA,690195,NA,859501,NA,NA,NA,729838,1543503.5
7639463,3993170,3721486,2648934,1632395,2959656.5,896483,3766112,3802857,1641625,2865622,4595072,3145683,2180083,877472,2699650,3421760,2522816.5,3679659
7669200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7673953,79930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32063
7677785,2182622,2215728,1044945,1733818,2704908,1307770,2026081,1524937,1367398,1877507,2374907,1671389,1321502,941702,1422732.5,1811946.5,1681672,2077431
7684295,2274524,2625074.5,1980095,2507743,3481292.5,1569768,3508698,2493496,1263946,2756100.5,2851247,2948420.5,1318865,1432480,1266200,2655596,2125317,3163791.5
7875734,NA,30809,NA,NA,112244,NA,NA,160410,125450,NA,NA,NA,NA,NA,NA,NA,NA,NA
8815642,1425891.5,NA,1463860.5,2083206.5,442686,840083,1769636.5,2358824,1099056.5,3380070.5,2573263,2422422,2007403.5,1023851.5,972839,2325143,2172469,2988191
12558046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12612371,987271,196114,354932,438288.5,155909,766964,112637,301258,481475,610020,1124235,432744,680247,640694,622640,215736,549851.5,253927.5
12685140,1627345,2949562,3485413,2831813.5,3617571,2597705.5,2985671,2031360,2469710,3818689.5,2488403,3379419,2097523.5,2092815,1521061,2529743,NA,2665589
12689846,1132457,1071652,377382,738665,989973.5,208730,823222,1605397,1779972,NA,717866,619153,260843,NA,580648,912303,986735,631979
12725476,257127,NA,NA,201365,NA,NA,NA,301021,390103,572428,1016661,618394.5,400689,219112,NA,NA,933640,224248.5
15781903,923950,NA,NA,NA,NA,NA,NA,1200536,NA,NA,875758,NA,NA,NA,NA,NA,552740,NA
15867710,1825861.5,NA,1431707,1491320.5,1824234,1796719,1665890,904657,1201683,2675113,1289831,701903,1132190,NA,NA,1230767,NA,NA
16448118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59646611,1655015,654912,541907,NA,NA,1070437,NA,1174974,1589771,NA,NA,NA,NA,NA,NA,NA,1508534,664007
74879342,1182937,963339,802437,737470,1557518,NA,1498962,787532,NA,1343679,1907079,1684726,NA,NA,NA,1091040,NA,1657101
78270199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130933967,2277631,NA,NA,899609,1449966,NA,NA,1698940,1129695,670885,NA,1112126,996243,NA,707377,NA,1094136,572487
342798649,NA,NA,NA,NA,NA,NA,61884,26587,NA,NA,NA,NA,NA,58065,NA,NA,NA,NA
7633677,NA,NA,NA,1135435,NA,NA,1051745,NA,NA,NA,NA,NA,NA,NA,NA,1213133,NA,NA
7645331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74937755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7033907,2894763,1475841,1690832,1412588,1923202,1376783,2015113,1316360,1457219,2851183,2726938,2033727,3831475,3032210,1525524,1933371,2347235,1824052
7085224,NA,NA,2066414,NA,1273176.5,NA,NA,NA,NA,NA,NA,928658,2346521.5,NA,NA,2351070.5,NA,1389413.5
7098158,3100081.5,2240520,4562928,3943143,2087149,2553965.5,4398231,2878365,1969763,4367532,4401138,3374977,4381270,4686487,2470793.5,3606628,3902649,5204657
7184549,NA,NA,1215026,NA,683108,585133,NA,713925.5,1588505,NA,499570,NA,NA,NA,242393,NA,595727,NA
7236634,3359303,3048966,3755484,2513831.5,3879004,2540535,3808935,2981906,2773126,3435379,3214069,3149615,3132624,3049346,1847791,3583898,2969025,3174250
7677833,5689708,4503006,4493075,3295268,4921947,2092143,4507929.5,5065500,3890874,5607350,6644623.5,3866672.5,4129087,5638809,3863816.5,5187356,5093584,6185872
7685984,NA,240352,155752,209254,NA,188221,113599,NA,NA,378915,486751,641982,499659,471381,NA,NA,NA,410913
7770148,NA,1207356,NA,584628,1978454.5,2158564,NA,1445427,3717879,1011695,1847488,NA,NA,408156,3671096,1921805,2044135.5,NA
8620913,2385592,1977783,2944844.5,2641709,3403152,2536538,2387757.5,2393770,4195745,1837346,2242353.5,2826655,2390961,2034350.5,3821192,2559741.5,4068267,2382123
9452506,1303637.5,1623376.5,1839718,2337229,2000600,1785511,944213,2703930,1957252.5,1733712.5,2035367.5,2639612,978926,1760341.5,1362463,1523303,2201084.5,1791455
9481658,NA,NA,NA,208250,384215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22746,NA,NA
12617121,NA,NA,1326632,NA,2390092,NA,NA,1110659,NA,NA,NA,2274572,1222276,1548771,NA,NA,1559981,1203236
14099021,5605309,3292280,4092047,6260998.5,2862421,7029248,3203990,3191371,3688562,6353981,6659226,5174445,4759346,6793929,5974797,4302159,6131632,2421718
15788386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1522781.5,578784,1881561.5,NA,569394,NA
15897129,4414580,4860961,3552166,4296100,5115753,3931702,4515845,4589218,3242637,3988420,2176370,5610547,2200248,5702077.5,2089489,5123703,3765556,5642039.5
16964870,300596,95896,NA,236752,250868,NA,127640,NA,NA,183687,NA,NA,NA,149491,50182,NA,199037,NA
22945825,2362668,1876349,1968358,2833211.5,3919326,2598608,2270836,2241589,2754620.5,1868060,3026787.5,2843433,3304617,2432547,2209204,3192823.5,3688781,2624629
32455180,808510,NA,920599.5,NA,NA,844162,NA,479399,595820.5,NA,NA,NA,1075672,540313,NA,NA,NA,NA
47679261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352833,269230,NA,NA,NA,NA,NA
59654847,NA,NA,3569785,NA,1205166,2556370,NA,1983187,1847729,NA,NA,2676405,2542246,985448,NA,1975561,NA,NA
77811289,3773936,NA,3204372,1421471,1921799,3366939,NA,4388721,4015966.5,NA,NA,1813616,4941627,4916853.5,1369247,3721563,985470,2135676
78234859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78248084,958494,840437,1437940.5,NA,1192887,NA,NA,NA,NA,NA,NA,1341364,NA,NA,NA,NA,806240,927027
130806925,NA,NA,1176554,NA,NA,NA,NA,2523528,2287073,NA,NA,NA,NA,NA,NA,NA,NA,NA
220521481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223944294,NA,1562986,NA,684363,NA,NA,1878652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481208152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534525,954602,NA,NA,NA,NA
7005093,3151993,4309013,2248615,3708678,4923292,NA,3336804,3429858,1375815,4448197,2461064,3600515,2342686,2723781,1760603,3332188,3080066,4598490
7025320,NA,1022887.5,NA,NA,NA,NA,782993,NA,NA,NA,NA,NA,750488,NA,NA,NA,NA,NA
7052750,470290,1491531,343535,1377086.5,1143605,318473,NA,1284283,NA,NA,NA,1531770,NA,NA,663068,915578,238930,661634
7868228,NA,NA,701121,706821,NA,779240,1044477,875401.5,1573008.5,NA,713395,NA,NA,502826,324191,779700,1123241,1342569
7886077,NA,NA,NA,399593,NA,331949,NA,NA,261674.5,632649,740554,783831,374348,650403,591619,337357,796119,260861
8631795,1543170,1423929,1071967.5,1679613,1429412,NA,NA,1885942,1577163,489436,761799,2021262,911651,1214073,1063042,1400820.5,1703566,447256.5
8766434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8771214,NA,NA,NA,NA,1159967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9460899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12584132,1644285.5,1099302.5,1249799.5,NA,1970992,594610,1400948,NA,1040283,2273733,680064,1938016.5,833098,1662365.5,1572369,2129994,2478892,1225814
16447733,NA,NA,NA,NA,NA,NA,NA,NA,NA,917091,NA,NA,NA,641974,NA,NA,NA,NA
32469268,1228623,1904081,605183,1469663,2571240,572565.5,1101120,1305914,753228,1543061,1597658,1847938,1041384,1074044,645218,1101162,1469701,2567166
59655214,NA,NA,3736712,2161086,NA,1375082,4223502,2577980,1839665,3440071,2729077,3239535,2216958,3015088,2038261,2478139,3538853,3877315
59664066,NA,NA,2966672,NA,NA,1973174,1267103,2719024,4386033,1104482,797511,2105964,2191440,710517,NA,2946687,3645258,1291096
59665883,2095651,1198622.5,934489,1196812.5,1976108,698284,1348504,1635010,1141276,1749084,1363405,1853984,1446544,1617778,1150530,1220501,2082128,1892681
59669323,4305902,1535416,1906319,NA,1728380,2081185,2349667,1634093,1311075,948287,2592910,3104892,1489397,2270366,621922,1965325,1117309,1816741.5
69105711,NA,575014,959213,NA,994010,438037,NA,945845,955290,NA,715852,1876313,1123250,NA,NA,553537,1054683,NA
70897359,NA,NA,NA,NA,NA,NA,NA,760823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74802094,NA,NA,206406,NA,244003,223382.5,187628,NA,NA,NA,NA,370737,309317,NA,191844,289624,169825,NA
77673844,NA,NA,749864,635056,1495382,853734,975834.5,801206,2130341,NA,NA,550110,630758,NA,1168168,1364725,652146,717760.5
78889631,839098,1231291,598163.5,412734,1248843.5,292573,NA,1572875,608521,NA,674901.5,1074342,789447,726888,709399.5,647746,1161496.5,914761
91701175,990200,NA,1211355,527359,NA,1801359,NA,809205,974601,NA,1277626,NA,1493025,1292446,NA,648131,1459578,NA
127222756,NA,NA,NA,NA,NA,752893,NA,NA,603399,NA,NA,802991,NA,NA,NA,NA,2026359.5,NA
148068382,NA,NA,NA,NA,NA,NA,NA,NA,448015,NA,NA,NA,NA,NA,NA,NA,426365,NA
7570172,NA,NA,173714,NA,NA,205132,100766,NA,127543,274723,207824,283397,178073,NA,NA,153036,306705,248034.5
9515045,NA,NA,NA,NA,NA,NA,NA,175124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7190704,NA,1654129.5,1374136.5,NA,1596006,NA,NA,1462315,NA,NA,1720924,1716378,1628370,NA,841327,NA,1173296,NA
7261606,1105162,1079675,829121,876975,1117226,1271550.5,249982,1033650.5,1087227,885222,1765008,1693262,1334911,1345201.5,1625141,1425065,1076077.5,1149370
7770163,1302057,288194,1303750,2013857,322236,915567.5,419599,442591,1418993.5,1662936.5,2184376,1637152,1825313,1622546.5,956899,686658,2613638,610408
7863499,NA,890173,3368559,NA,NA,2451773,3317121,2651706,2834060,2435248.5,1196764.5,2117119,2558755.5,1909859,NA,3669970,3171208,3223570.5
7870505,986661,931060,NA,NA,2386214,NA,NA,1924364,1885718.5,2189378,1154866,3972623,2062079,1827589,NA,1927828.5,3044715,2503644
7899179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,585247,NA,NA,NA,NA,NA,NA
7904099,4061010,4147371,4118034,4247665.5,4281714,3120759,3987796,4514903,3498371,4398642,5079718,4811557,2799857,3860611,2792448,2497132,2806984,2949183.5
7941336,697191,NA,NA,NA,1185528,NA,NA,1482179,NA,NA,NA,NA,NA,NA,NA,NA,1056347,NA
7945983,NA,NA,161730,NA,NA,NA,NA,232699,243966,NA,NA,485554,291280,NA,NA,NA,NA,NA
8835077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9449502,853973,908457,497610.5,NA,1893590,NA,684932,1363198,1583915,932056,NA,1521343,617185,NA,1003824,545291,925014,NA
9471998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12676108,NA,NA,345940,NA,NA,NA,NA,NA,NA,NA,NA,634972,784432,NA,NA,NA,NA,NA
14812586,NA,NA,NA,NA,2044207,NA,1060438,1734383,747869,NA,NA,1560257,1804815.5,1185238,900096,772856,NA,1169826.5
16571092,1051458,NA,NA,NA,NA,NA,NA,NA,NA,NA,1060768.5,NA,322233,511347.5,NA,NA,464855,NA
55771170,NA,1737094,1213493,804668,1694629,NA,NA,1859802,NA,1391685,1183362.5,1613943,1071945,1280223,603905,1464771,1432982,NA
74880945,4365912,1308133,2348255,NA,2779753,1477019.5,1344018,1724774,595702,1574849,NA,2196061,1933488.5,1235611,NA,2111693,951470,1330921
77975783,217389,374016,146622,225982,279160,NA,340799,157663,NA,505296,297501,430773,385231,313000,NA,238726,164991,426016
214491251,101042,122624,NA,154583,NA,NA,115877,NA,NA,115917,144943,98960,NA,77459,NA,69880,NA,130080
219232698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
397183438,NA,15347,NA,56953,34839,NA,NA,81452,162333,NA,NA,NA,NA,NA,NA,76104,NA,NA
7597233,NA,NA,660920.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7602078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191176,NA
7931914,837190,1512011,865871.5,652036,1736817,587154,678469,999643,871338,561302,569071.5,1324397,388691,726025,456214.5,883764,771066,NA
8623790,734883,2052691,1657130,1631481,2454975,1129403.5,1537580,1884644,1209126,1922949,894605,2213568.5,1094211,1397658,1334194.5,1652685,1414304,2162930
9050314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7035131,9456570,8051901,8379180.5,8441160,8728062,5262525,9510626,6788981,4369203,9376580,7883790,9187315,10123206,8841514,6219452,7659861,7111188,7773626
7039676,6944821,8312360.5,6385305,5600636,5175281,6676389,7219374,4950677,3972496,6240042,5229245,7193452,5845524,5178075,4492235,4862753,3635211,4708362
7583932,7149058,5974128,4640631,4249712,5571244,4469603,3329848,5000865,5297391,4807898,6456144.5,6551588,6475898,5248031,5363314,4861307,4206290,4698086
7833079,NA,NA,2115261,1921478,2325294,1918445,1795443,2176209,3243176,NA,2173568,2610285,3113716,1759903,1123699.5,2566796,3281533,2244336
9417681,4419610,3335018,3521195,2739924,3484259,1983259,3142031,2535941,2250569,3471662,3982440,2265921,2777902,3730442,2682366,2848944,2895939,3130379
9709375,2386315,2497334,2223127,1010434,1280504,1664564,NA,NA,1935141,NA,NA,NA,2741871,NA,1272759,1258694.5,NA,NA
12609204,1149374,NA,921926,414180,NA,1367527.5,NA,NA,726383,1213257.5,2078654,1242360,1137860,1320076,2226899.5,NA,1054798,NA
12676102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12712367,NA,1091314.5,NA,1064162,1983878,1149885,NA,1583145,5220907,NA,1128867,NA,NA,NA,NA,NA,NA,2224272
13407864,4483466,6276656,3845134,5339093,4919324,3583950,4681375,4255081,2174749,3938526,4379491,5354231,3080603,4572345.5,3376128,3924534,3844640,6709199
13409730,7364444,7301986,4994159.5,5010080.5,5577767,4631157,4584015,5337188,5038765,5125307,5218251,6192204,4814536,4490846,4909970,5387574,4070529.5,4555724
14685319,NA,NA,1049235.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15896718,12842259,6893758,6475464,8731249,12215598,5225969,11860838,8568067,5691880,12137572,9976559,10970915,6682509,11500421.5,5260035,9108533.5,9791514.5,8123908
16381578,6161157,4209320,1613966,3278692,2735963,1834510,4828803,3827662,2764318,4713702.5,4225259,4018401,3547896,4264660,2355786,2440500,3239571,3297096
32445644,1856569,1188795,NA,NA,NA,NA,NA,1301913,NA,NA,1389061.5,NA,2379760,1774006,726357,NA,836437,NA
66299122,1001397,NA,2221630,NA,NA,891838,NA,NA,934418,NA,NA,NA,1262613,NA,1018767,891207.5,NA,NA
66405270,10262694,8504698,6927095,7253922,8818664,6365210,6771593,9396800,6541232,6289459,7301009,9877956,9066374,7320858,6163266,5485827,8681747,7603752
66413288,1355571,NA,1582807,NA,NA,NA,NA,902290,NA,NA,959144,1817248,2359081,1395074,NA,NA,NA,NA
170478035,1779488,NA,1346407,1504289,1526582,1049290,NA,NA,NA,1908669,1536217,1839296,832754,1866727,834707,1024407.5,1286871,576356
172466316,659058,NA,604378.5,NA,759718,314651,NA,NA,233618,826357,NA,NA,659492,NA,404126,364564,NA,NA
194694433,1809746.5,NA,NA,NA,1268465,NA,NA,756344,981031,NA,NA,NA,NA,NA,1886028,NA,NA,NA
220976333,1962836.5,837671,NA,NA,2483442,NA,NA,809706,NA,923418,787101,1432685,918622,NA,NA,NA,NA,NA
271173661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293038953,91245,41314,NA,42890,NA,NA,NA,NA,NA,NA,342194,69807,404059,NA,226680,NA,NA,NA
16571340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32983509,NA,NA,NA,NA,148402,NA,NA,227028.5,NA,NA,NA,130021,NA,NA,NA,142855,NA,NA
33066788,76131,65708,NA,NA,NA,NA,87839.5,NA,NA,75625,NA,143312,131389.5,126648.5,NA,74691,NA,97411
45051371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59647320,343418,NA,386890,NA,341915,NA,209862,322113,NA,419098.5,393639,565270,228520,414144.5,NA,335909,501306,290441
77539135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78301396,NA,NA,NA,NA,NA,NA,NA,347807,236212,NA,NA,NA,NA,NA,NA,NA,NA,NA
109938938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176121637,NA,252105,NA,NA,423973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183394866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190440948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219928997,NA,NA,NA,NA,NA,NA,NA,46854,207061,NA,NA,NA,NA,NA,NA,113894,NA,NA
219929180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219935815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16571093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47572398,766843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7765037,3660504,3478480,NA,2417501,5901888,3574379,2290322,3250273,4280360,NA,2049002,3095259,1820792,2131032,2133220,2547063,4928433,2376905
6980019,942599,478045,430907,NA,NA,512189,NA,341484,344411,NA,NA,679214,NA,NA,NA,NA,NA,NA
7108001,2455126.5,1706401,NA,2446195,4074221.5,1514133,2361890,2323345,NA,NA,NA,2931980,NA,845722,NA,NA,1935573.5,2210570
7212142,2532756.5,2942253,2629667,3720763,3739463,965026,2525948,2400339,1270822,2813637,2261618,3197269,2261177,2367270,1862059.5,2914478,3263157,2841580
7651716,3307030,3767138,3964451,4942485,5036070,3300559,4490004,4142030,2999610,4271718.5,3393761,4757584,3486251,3605441,3215638.5,4450176,4370521.5,4727299
7670014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,738694,NA
7770489,NA,NA,NA,NA,NA,NA,NA,NA,207703,NA,NA,NA,NA,NA,NA,NA,NA,NA
7849673,1076049,876986,782267.5,891414,1476986,546717,NA,1354328,1556286,204593,1303068,1047197,613337,471261,1020107,980443,859647,1258951
7920250,602838,NA,1380279,NA,1397759,974072.5,NA,1259315,NA,NA,NA,2106201,1502524,1312130,NA,1050756,1144390,1417828
7927192,3504721,5135262,3213247,5464883,5789700,1656778,5408851.5,2480481,NA,4507816,3196574,5221234,3551112,4538161,1666909,3404289,3265045,4616867.5
7933121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8761505,NA,1930473,819488.5,1855551,2298182,1653471,NA,1215695,NA,1537390,770300,1971114,625317,964078.5,NA,488562,1632506,2186848
9460765,924893,829914,1477985,643314,2275140,NA,1551259.5,1916791,1932555,1553078.5,NA,1117056,1149103,1358664.5,554589,NA,1756806,929077
9679671,3449647,2836398,2450752,4754514,3493923,3183902,2556921,1616079,1432363,3886779,2286880,3570709,1883904,3014199,2307799,2535110,2596853,1985034
12785756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12901103,1523585,1510699,1851497,1183188,2581232,1709381,1728709,2812026,2709366,1552810,1089760,1411456,1664076.5,1032393,1886271,2051649,1665163,1699074
14139338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14163096,2330993,3733452,1527770,2410373,4618615,NA,NA,NA,NA,2523464,NA,3348857,NA,1308057,NA,NA,1258737,1782938
14591654,NA,NA,NA,1006017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14876987,642268,NA,926921,702490,893507,862314,945981.5,566782,504293,NA,1052226,1157453,1250376,859162,NA,NA,1349883,1442483
15923965,NA,NA,NA,NA,NA,NA,NA,1190569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16057249,1110691,1379780,241460,760860,1383933,716226,1352056.5,1810654.5,828691,NA,NA,604386,995435,NA,738870.5,725091,806988,NA
59616406,NA,695272,1403303,NA,1460836,NA,NA,2834800,2133788,NA,1364699.5,3476671,NA,NA,1704261,2379354,2999926,NA
77742705,488666,NA,NA,NA,NA,562396,NA,NA,NA,NA,NA,NA,648734,NA,NA,NA,NA,NA
78131773,NA,NA,NA,NA,NA,NA,NA,NA,NA,602253,NA,NA,NA,NA,NA,NA,NA,NA
7100372,508415,NA,560912.5,NA,NA,3087599,NA,NA,1753283,1098159,2117159.5,NA,1248209,1401365,2739888,NA,1844890,NA
7185068,1922581,1501398.5,1381499,1529775,2327629.5,736225,780545,1397802,1434846,1363503,1621673,1616914.5,2633834.5,1220729,1674669,1853154,1565549,799041
7602038,2639429.5,2910986,2780529,3463681,5071438,1904207,3260335,2700965,2330670,4061025,3105967,3366240,2440659,2726945,2112184,3085404,3679129,4565559
7664846,768573,NA,NA,673980,1248846,NA,NA,938206,NA,1034153,NA,1175254,NA,NA,910910,NA,NA,NA
7876466,3598730,5502990,4072305,5317347,7577729,3378290,5561300,6450324,2636182,4041806,3108127,5266716,3804143,4064078,3074371.5,5766402,5858987.5,6133880
8623291,3364948,4974535.5,3630110,NA,4760953.5,1790813,5530212,2405994,NA,1640702,3117599,3421104.5,1681625,4111351,NA,3155492,5049572.5,2367268
8625155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8765110,535046.5,1464256.5,993356,1090636.5,1302928,NA,641857.5,1112783,793282,1216168.5,1141294.5,849846,1290440,657172,869457.5,746342,1330968.5,1781900.5
8787181,858552,931311,802234,467193,832056,823869,1061798,910099,1470813,671417,1429173,NA,1977157,672030,861775,489657.5,1433506,575502
8953208,NA,NA,823409,NA,1141180,NA,NA,NA,NA,1477005,1344148,1610015,NA,1299735,796888,1246064,977969,1915558.5
9449374,2549119,1591278,2210797,2091173.5,4030308.5,1689320,3033479,3020277,855653,2751753,NA,2735820,1313293,1991606,1010627,2135519,2193208,833798
9457146,3110589,6515406,3432706,3550712.5,3704054,3591624,1826262,4246323,5418949,NA,3659415,4255963,4040037,1337362,3325231,4374934.5,5189891,4479647
9460992,1045514,1718655,1071951,1632367,1841094,1505799,1704532.5,1852055,1973170,1274174,1710571,1983753,1388619,1447859,1044894,1384253,2838961,1400513
9475964,4011162,NA,1364800,NA,3851290,692681,2142705,1925030,652736,1453478,1840750,NA,2429011,2322785,3057877,2786914,3526809,1333349
9484438,1984468,2878103,1715450,2828180,NA,NA,2310257,2122945,NA,NA,NA,3197300,610230,1246584.5,NA,2594767,2178083,4500218
